id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
3075,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI·구글 비상...EU, AI 모델 사전 심사·시장 차단 권한 시행",오픈ai 구글 비상 eu ai 모델 사전 심사 시장 차단 권한 시행,디지털투데이,디지털투데이,"Tue, 04 Aug 2026 01:25:00 GMT","오픈AI·구글 비상...EU, AI 모델 사전 심사·시장 차단 권한 시행 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE83QnFIc2tDbTRRS0pyNHRFMmxSRm9mZFFoZ09lc1paelhmeGlxczFDM0J2am10THgxdDYtck90ckRqZnc3NjBSUzE0MS1qVlhaMmVuLTJXWHUzQjJBTEZjbnVMbDBTbGlWWG1ib0szMXZlRFk?oc=5,google_rss_오픈AI 규제 when:2d,202.5,77.0,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,"구글,오픈AI",,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:google:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,202.5,"ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:google:platform_operator_obligation:policy_change,global_incident:platform_regulation:google:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:platform_regulation:google:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_operator_obligation,comp_overseas_platform_ai,,,
2601,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"정부 과징금에 8350억 분기 적자, 쿠팡이 최초…커지는 '형평성 논란'",정부 과징금에 8350억 분기 적자 쿠팡이 최초 커지는 형평성 논란,뉴스1,뉴스1,"Tue, 04 Aug 2026 23:47:14 GMT","정부 과징금에 8350억 분기 적자, 쿠팡이 최초…커지는 '형평성 논란' 뉴스1",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1KSkJ5RnN3NVVobHVvS29SMGdPX1QtMWR1emoyb2FXS29Zd1NaUmx4b0NoZmdfNS1VNVpUT3JqZ0xvQnE0aFR4Q0ZSQ0o2ZFlyU3doZUJlWkdUdWpTdXhJLWNaOV8?oc=5,google_rss_쿠팡 과징금 when:2d,202.0,111.0,"antitrust_platform,earnings,financial_performance,legal_regulatory_enforcement",antitrust_general,쿠팡,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,202.0,"legal_regulatory_enforcement,financial_performance",government:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,,,
2682,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"[속보] 쿠팡Inc, 2분기 영업손실 8350억…공정위 과징금 반영에 적자 전환",쿠팡inc 2분기 영업손실 8350억 공정위 과징금 반영에 적자 전환,뉴시스,뉴시스,"Tue, 04 Aug 2026 20:15:47 GMT","[속보] 쿠팡Inc, 2분기 영업손실 8350억…공정위 과징금 반영에 적자 전환 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9hOUJUT2RhVnZfQkNLTTZpSHljVjhWdEVraDhhYUVmaGo5Q0hfbncyMllCOEd4WGRaZzFfekRuZ25xR2czdGdqckZhcmFGekdBMHRsclZVYXFDSkFYQS1sM9IBeEFVX3lxTFB6enlOM0RVNDNZbWVYSFRkLW1TUDFpZHJSRjBTMXhFdDYzOVFoeUJiYmJ1a0RtUFdVMHl0cVRxLU85cWtLNVNzLVhuc2FhWWpSWWhoV1ZQUU90RE50VEJCQjVwems1U3lyTWNTRDUxZjNXOXZaYkxEOA?oc=5,google_rss_쿠팡 site:newsis.com when:2d,201.25,116.5,"antitrust_platform,earnings,financial_performance,legal_regulatory_enforcement",antitrust_general,"공정위,쿠팡",,Y,,,,government:platform_obligation,platform_operator_obligation,29.0,published_today+exclusive_breaking,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,coupang_competitor_enforcement_or_risk,Y,coupang,201.25,"legal_regulatory_enforcement,financial_performance",government:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,,,
2461,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,쿠팡 2분기 역대 최대 적자…과징금·세금·화재 ’삼중고’,쿠팡 2분기 역대 최대 적자 과징금 세금 화재 삼중고,연합뉴스TV,연합뉴스TV,"Wed, 05 Aug 2026 03:03:00 GMT",쿠팡 2분기 역대 최대 적자…과징금·세금·화재 ’삼중고’ 연합뉴스TV,https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBxdnQtUUMzaW9fTTdmVEc1WHJWVjczMEVjeUpTLUFYc2tEN2FFYTl5cHFVTUJ1TGJ6X05OU0Z1UzkwZ0UwX251NkZWbnBSbzVCeEZJbFFoM3RkdHpEdXBzYTBmMnlBajg?oc=5,google_rss_쿠팡 when:2d,201.0,49.0,"antitrust_platform,earnings,financial_performance,legal_regulatory_enforcement",antitrust_general,쿠팡,,,,,,,general,24.0,published_today,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,201.0,"legal_regulatory_enforcement,financial_performance",competitor:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
2603,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡Inc, 과징금에 상장 후 최대 적자…상반기 영업손실 1.2조 육박(종합)",쿠팡inc 과징금에 상장 후 최대 적자 상반기 영업손실 1 2조 육박,뉴시스,뉴시스,"Tue, 04 Aug 2026 21:16:21 GMT","쿠팡Inc, 과징금에 상장 후 최대 적자…상반기 영업손실 1.2조 육박(종합) 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTFBXdC0tYTRnVmhMMTduYlA3Q01tTWR1YURDeVh4MThYX05Dbll6MzAzSWZvNmZGUzV5V2d2bl9rVFEwNW4wc2pBdUt4YllGbWdlSkRKbVhpVUFEcGd2MVU5YWhyUWptVVg5ZHRVa1QyVVBkay04QzNkNdIBeEFVX3lxTFBXdC0tYTRnVmhMMTduYlA3Q01tTWR1YURDeVh4MThYX05Dbll6MzAzSWZvNmZGUzV5V2d2bl9rVFEwNW4wc2pBdUt4YllGbWdlSkRKbVhpVUFEcGd2MVU5YWhyUWptVVg5ZHRVa1QyVVBkay04QzNkNQ?oc=5,google_rss_쿠팡 과징금 when:2d,200.25,59.0,"antitrust_platform,earnings,financial_performance,legal_regulatory_enforcement,strategy_mna_governance",antitrust_general,쿠팡,,,,,,,general,29.0,published_today+exclusive_breaking,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,200.25,"legal_regulatory_enforcement,strategy_mna_governance,financial_performance",competitor:strategy_mna,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
2518,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,6200억 과징금에 쿠팡Inc 8350억 적자…상장 후 최대 손실(종합),6200억 과징금에 쿠팡inc 8350억 적자 상장 후 최대 손실,아시아경제,아시아경제,"Tue, 04 Aug 2026 21:40:43 GMT",6200억 과징금에 쿠팡Inc 8350억 적자…상장 후 최대 손실(종합) 아시아경제,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9saW5LMXMtS2kwSjAtQ2p5cl9HMXF3V0hhT0JiajVWaHJqNjB3T1JHVHpMa1d4dnlISDQtTEJfSDBIMWROVFppZm0tUlBsR3ZZT1Y5cjk0REpyRFEyV0NuYQ?oc=5,google_rss_쿠팡 when:2d,199.25,59.0,"antitrust_platform,earnings,financial_performance,legal_regulatory_enforcement,strategy_mna_governance",antitrust_general,쿠팡,,,,,,,general,29.0,published_today+exclusive_breaking,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,199.25,"legal_regulatory_enforcement,strategy_mna_governance,financial_performance",competitor:strategy_mna,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
2857,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"[글로벌] 구글·오라클, 기업용 AI 협력 확대...ERP·업무 시스템에 제미나이 적용",글로벌 구글 오라클 기업용 ai 협력 확대 erp 업무 시스템에 제미나이 적용,테크M,테크M,"Tue, 04 Aug 2026 04:05:13 GMT","[글로벌] 구글·오라클, 기업용 AI 협력 확대...ERP·업무 시스템에 제미나이 적용 테크M",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1tWTQxZUd0WTdJLW5zSFZVQlZBREZrSlFSNHlhLUh5TnlIcDEzTlBuUUcyVlEwQlVwQzVFWVVUOW4tNm5RUkNvQ092NmtPaHJwckRzRmhVM1htWldoXzVKYzFUYndRUdIBakFVX3lxTE5sT3RLSnR3Yk5yTHJKMXQwelcwOUlJSVczaUpvZ0FHcC12MUlmM1lfdU80cTVZQXZjMjFvSEtYQU40dkFobGZtb18tOWpqYTlrWHFfVjRsWFFKbC1XbHVTMTJ5X1pJR1BCd0E?oc=5,google_rss_배달의민족 AI when:2d,198.5,77.5,"ai_agent,ai_infrastructure_security,platform_obligation",ai_infrastructure_security,구글,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:google:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,baemin,198.5,"ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:google:platform_operator_obligation:general,global_incident:platform_regulation:google:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:google:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_operator_obligation,comp_domestic_ai_platform,,,
2497,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡, 사상 최대 적자 위기…과징금·세무조사·화재 '3중고'",쿠팡 사상 최대 적자 위기 과징금 세무조사 화재 3중고,서울뉴스통신,서울뉴스통신,"Wed, 05 Aug 2026 01:52:01 GMT","쿠팡, 사상 최대 적자 위기…과징금·세무조사·화재 '3중고' 서울뉴스통신",https://news.google.com/rss/articles/CBMia0FVX3lxTE5TMjVhUTRHeW9sYWxLaFFTamd0QV9MSWxqbGZMYjRHeG1ma1VTM0hlS3B6OVE3cG9wUnl4Zm5HVHpOUHNwVVBpQmFEQUVwcmFKaFd5WUcxeVhMNnZzeGd6QlE1NWQycEtnenZN?oc=5,google_rss_쿠팡 when:2d,198.0,92.0,"antitrust_platform,earnings,financial_performance,legal_regulatory_enforcement",antitrust_general,쿠팡,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,198.0,"legal_regulatory_enforcement,financial_performance",competitor:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,,,
2608,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡Inc, 2분기 영업적자 8350억원…과징금 직격탄에 상장 후 최대 손실",쿠팡inc 2분기 영업적자 8350억원 과징금 직격탄에 상장 후 최대 손실,아이뉴스24,아이뉴스24,"Tue, 04 Aug 2026 21:37:48 GMT","쿠팡Inc, 2분기 영업적자 8350억원…과징금 직격탄에 상장 후 최대 손실 아이뉴스24",https://news.google.com/rss/articles/CBMiTEFVX3lxTFBLSDlka2owQzdzX19pY2pFVDNJRHdwY3VnamdiV1BLU2NQRWRmZHRLQm8yd3ZhNjdRUVdiaHBwaUtRV3N1d19EZHNhc1I?oc=5,google_rss_쿠팡 과징금 when:2d,198.0,59.0,"antitrust_platform,earnings,financial_performance,legal_regulatory_enforcement,strategy_mna_governance",antitrust_general,쿠팡,,,,,,,general,24.0,published_today,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,198.0,"legal_regulatory_enforcement,strategy_mna_governance,financial_performance",competitor:strategy_mna,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
2582,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡, 과징금·화재에 1.2조 적자에도 '직진'…김범석 ""투자 멈추지 않아""",쿠팡 과징금 화재에 1 2조 적자에도 직진 김범석 투자 멈추지 않아,뉴시스,뉴시스,"Wed, 05 Aug 2026 01:18:24 GMT","쿠팡, 과징금·화재에 1.2조 적자에도 '직진'…김범석 ""투자 멈추지 않아"" 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE9pU2p2NVpiNWtEc2FHVzZ6Q3hvR0RPN0xzcDRaeEg3N0lTNFZ2bFRlVnFneUlfUW9aX2JkT2VKS1BRUFRHalZ4SDRSbmY3ZmxmUXJkZ1JQVE1INzFUNl9lNWUxZWtxTnk0S0JvVWVQdUNNZXNnVDZWTdIBeEFVX3lxTE9pU2p2NVpiNWtEc2FHVzZ6Q3hvR0RPN0xzcDRaeEg3N0lTNFZ2bFRlVnFneUlfUW9aX2JkT2VKS1BRUFRHalZ4SDRSbmY3ZmxmUXJkZ1JQVE1INzFUNl9lNWUxZWtxTnk0S0JvVWVQdUNNZXNnVDZWTQ?oc=5,google_rss_쿠팡 과징금 when:2d,198.0,49.0,"antitrust_platform,earnings,financial_performance,legal_regulatory_enforcement",antitrust_coupang_identity,쿠팡,,,,,,,general,24.0,published_today,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,coupang_competitor_enforcement_or_risk,Y,coupang,198.0,"legal_regulatory_enforcement,financial_performance",competitor:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
2609,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,6200억 과징금에 발목 잡힌 쿠팡Inc…매출 13.3조에도 영업손실 8350억(종합),6200억 과징금에 발목 잡힌 쿠팡inc 매출 13 3조에도 영업손실 8350억,뉴스1,뉴스1,"Tue, 04 Aug 2026 21:04:28 GMT",6200억 과징금에 발목 잡힌 쿠팡Inc…매출 13.3조에도 영업손실 8350억(종합) 뉴스1,https://news.google.com/rss/articles/CBMiX0FVX3lxTE0wTlNOdjUxNUR2eG9BVDg2bklyaFR1eVd5ZlR6QTdXRGxPRmswVWJEdDRsdVl6S2otVjc1V2FCcG1Udnl6eFpyTGVLalVxTFdkWF9CcVp3NThQNklNbi1V?oc=5,google_rss_쿠팡 과징금 when:2d,197.25,46.0,"antitrust_platform,earnings,financial_performance,legal_regulatory_enforcement",antitrust_general,쿠팡,,,,,,,general,29.0,published_today+exclusive_breaking,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,197.25,"legal_regulatory_enforcement,financial_performance",competitor:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
